SEX_label,JWTR_label,SCHL_label,vehicle,PINCP,JWMNP,GRNTP,AGEP
Male,"Car, truck, or van","Some college, but less than 1 year",2,25000,2,0,62
Female,"Car, truck, or van",Bachelor's degree,2,40000,20,0,63
Male,"Car, truck, or van",Master's degree,4,108000,30,0,38
Male,"Car, truck, or van",Bachelor's degree,3,132300,35,0,63
Female,"Car, truck, or van",Regular high school diploma,3,23900,7,0,27
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,493700,10,0,52
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,100000,40,0,38
Male,"Car, truck, or van",Master's degree,2,498000,15,0,40
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,49000,10,683,34
Male,"Car, truck, or van",Grade 11,1,45000,20,1225,49
Male,"Car, truck, or van",Bachelor's degree,3,101040,25,0,61
Female,"Car, truck, or van",Master's degree,3,31000,15,0,58
Female,"Car, truck, or van","Some college, but less than 1 year",2,25000,15,883,28
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,498000,30,883,27
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,90000,5,0,31
Male,"Car, truck, or van",Bachelor's degree,2,84000,40,0,43
Female,Subway or elevated,Bachelor's degree,2,145000,50,0,45
Male,"Car, truck, or van",12th grade - no diploma,1,20000,25,0,46
Male,"Car, truck, or van",GED or alternative credential,2,83000,5,970,59
Male,"Car, truck, or van",Master's degree,3,81600,20,0,68
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,138600,30,0,61
Male,"Car, truck, or van",Bachelor's degree,1,30000,15,1240,50
Female,"Car, truck, or van",Regular high school diploma,4,15000,45,1700,19
Male,"Car, truck, or van",Regular high school diploma,4,35000,25,1700,21
Female,"Car, truck, or van",Regular high school diploma,6,90000,40,0,48
Female,"Car, truck, or van",Master's degree,2,35000,15,1500,40
Male,"Car, truck, or van",Bachelor's degree,2,68000,15,1500,38
Male,"Car, truck, or van",Master's degree,2,155590,30,0,46
Male,"Car, truck, or van",Regular high school diploma,2,34000,12,0,54
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,90000,60,0,41
Female,"Car, truck, or van",GED or alternative credential,2,30000,30,0,39
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,1200,30,0,48
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,35000,40,0,47
Female,"Car, truck, or van",Bachelor's degree,4,7500,10,0,55
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,6030,10,0,20
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,3700,40,0,20
Male,Walked,Grade 11,4,500,5,0,17
Female,"Car, truck, or van",Associate's degree,1,76000,23,0,54
Male,"Car, truck, or van","Some college, but less than 1 year",4,35000,5,0,56
Female,"Car, truck, or van",GED or alternative credential,4,18000,5,0,47
Male,"Car, truck, or van","Some college, but less than 1 year",3,100000,15,1608,42
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,40000,11,1279,40
Female,"Car, truck, or van",Associate's degree,1,32000,30,1150,42
Female,Walked,Regular high school diploma,0,25000,45,972,19
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,90000,15,0,65
Female,Bus or trolley bus,Bachelor's degree,2,53200,30,0,69
Female,"Car, truck, or van",Associate's degree,2,4000,45,0,42
Female,"Car, truck, or van",Bachelor's degree,2,118300,30,0,51
Male,"Car, truck, or van",Doctorate degree,2,128500,25,0,50
Male,"Car, truck, or van",Doctorate degree,2,30000,65,2311,38
Male,Bicycle,Bachelor's degree,0,26000,32,1120,44
Male,"Car, truck, or van",Bachelor's degree,2,50000,40,0,28
Female,"Car, truck, or van",Bachelor's degree,2,69000,15,0,28
Male,Bicycle,Bachelor's degree,2,126010,35,0,58
Male,"Car, truck, or van",Bachelor's degree,4,67000,40,0,44
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,68000,35,0,45
Male,"Car, truck, or van",Regular high school diploma,3,80000,45,0,42
Male,"Car, truck, or van",Grade 11,3,980,10,0,16
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,30400,40,1780,33
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,13500,30,1780,32
Male,"Car, truck, or van",Bachelor's degree,3,39000,30,1495,27
Male,"Car, truck, or van",GED or alternative credential,3,21000,15,1495,38
Male,"Car, truck, or van",Regular high school diploma,2,28000,10,0,60
Male,"Car, truck, or van",Master's degree,2,518000,15,0,33
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,10000,23,0,32
Male,"Car, truck, or van",Grade 6,4,36000,35,0,43
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,15000,1,0,22
Female,"Car, truck, or van",Associate's degree,4,2000,25,0,20
Male,"Car, truck, or van",Bachelor's degree,2,136000,30,0,62
Female,"Car, truck, or van",Associate's degree,2,28000,45,0,59
Female,"Car, truck, or van",Master's degree,2,508000,3,0,50
Female,"Car, truck, or van",Associate's degree,4,26000,30,0,57
Male,"Car, truck, or van",Bachelor's degree,4,128400,30,0,59
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,69000,20,0,67
Female,Other method,"Some college, but less than 1 year",2,39000,25,2100,54
Female,"Car, truck, or van",Master's degree,3,20000,45,0,66
Female,"Car, truck, or van",Bachelor's degree,2,80000,15,0,45
Female,"Car, truck, or van",Regular high school diploma,2,3200,5,0,18
Female,"Car, truck, or van","Some college, but less than 1 year",1,60000,30,760,60
Male,"Car, truck, or van",Associate's degree,1,41000,8,933,42
Female,"Car, truck, or van",Master's degree,2,103000,10,0,52
Male,"Car, truck, or van",Bachelor's degree,2,60000,20,0,54
Female,"Car, truck, or van",Master's degree,1,60020,15,0,41
Female,"Car, truck, or van",Associate's degree,3,21200,2,200,24
Male,"Car, truck, or van",Associate's degree,3,49000,5,200,24
Male,"Car, truck, or van",Master's degree,6,70000,20,0,50
Female,"Car, truck, or van",Grade 11,6,1200,5,0,17
Female,"Car, truck, or van","Some college, but less than 1 year",3,96000,15,0,41
Male,"Car, truck, or van","Some college, but less than 1 year",3,65000,60,0,41
Male,"Car, truck, or van",Bachelor's degree,2,50000,30,0,36
Male,"Car, truck, or van",Master's degree,4,175000,55,0,49
Male,"Car, truck, or van",Regular high school diploma,4,2800,20,0,20
Female,"Car, truck, or van",Grade 11,4,2500,20,0,17
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,50000,20,0,48
Female,"Car, truck, or van",GED or alternative credential,3,44000,20,0,49
Female,"Car, truck, or van","1 or more years of college credit, no degree",5,55000,45,0,41
Male,"Car, truck, or van",Regular high school diploma,5,30000,30,0,42
Female,"Car, truck, or van","1 or more years of college credit, no degree",5,40000,20,0,22
Female,"Car, truck, or van","1 or more years of college credit, no degree",5,28000,45,0,21
Male,"Car, truck, or van",Bachelor's degree,2,99000,30,0,52
Male,"Car, truck, or van",Master's degree,3,35000,30,1940,25
Female,"Car, truck, or van",Master's degree,3,2000,30,1940,26
Female,Walked,"1 or more years of college credit, no degree",3,48000,2,1940,24
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,11200,10,1351,22
Male,"Car, truck, or van",Associate's degree,2,120000,30,0,48
Female,"Car, truck, or van","Some college, but less than 1 year",2,8000,10,0,19
Female,"Car, truck, or van",Bachelor's degree,2,52000,20,0,52
Male,"Car, truck, or van",Associate's degree,2,57000,157,0,50
Female,"Car, truck, or van",Master's degree,4,125000,30,0,59
Male,"Car, truck, or van",Regular high school diploma,4,56000,60,0,60
Female,"Car, truck, or van",Master's degree,4,25000,30,0,33
Male,"Car, truck, or van",Regular high school diploma,2,39000,45,0,30
Female,"Car, truck, or van",Master's degree,2,30000,10,0,29
Female,"Car, truck, or van",Master's degree,2,92000,10,0,62
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,32000,10,0,31
Male,Bus or trolley bus,GED or alternative credential,0,10000,50,1130,36
Female,Bus or trolley bus,"Some college, but less than 1 year",0,5000,50,1130,40
Male,"Car, truck, or van",Bachelor's degree,3,100000,80,0,53
Female,"Car, truck, or van",Bachelor's degree,3,30500,10,0,50
Female,"Car, truck, or van",Master's degree,3,120000,3,0,52
Male,"Car, truck, or van",Master's degree,3,190000,3,0,60
Female,Subway or elevated,Master's degree,3,65000,80,0,37
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,2000,5,760,19
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,2000,5,760,20
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,38600,45,0,66
Male,"Car, truck, or van",Bachelor's degree,2,52400,30,0,33
Female,"Car, truck, or van",Bachelor's degree,2,38400,30,0,35
Female,"Car, truck, or van","Some college, but less than 1 year",5,36000,46,0,57
Male,"Car, truck, or van",Bachelor's degree,5,41000,10,0,71
Female,"Car, truck, or van","Some college, but less than 1 year",1,17900,8,350,82
Female,"Car, truck, or van",Associate's degree,2,68000,20,0,65
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,48000,45,0,62
Male,Motorcycle,GED or alternative credential,2,52000,55,0,61
Female,"Car, truck, or van","Some college, but less than 1 year",6,40000,45,0,60
Female,"Car, truck, or van",Bachelor's degree,3,508000,15,0,54
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,37300,25,1500,22
Female,"Car, truck, or van",Bachelor's degree,2,30000,20,1500,22
Female,"Car, truck, or van",Master's degree,1,80000,45,2365,48
Male,"Car, truck, or van",Grade 11,2,39000,58,1060,25
Female,"Car, truck, or van","Some college, but less than 1 year",2,32000,7,1060,23
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,35000,20,0,24
Male,"Car, truck, or van",GED or alternative credential,3,40000,15,0,23
Female,Bicycle,Bachelor's degree,4,25000,10,1657,23
Male,Bus or trolley bus,Bachelor's degree,4,30000,35,1657,26
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,20000,30,1657,26
Female,"Car, truck, or van",Master's degree,5,75000,75,0,34
Male,"Car, truck, or van",Associate's degree,5,75000,75,0,44
Female,"Car, truck, or van",Regular high school diploma,5,5000,30,0,19
Female,"Car, truck, or van",Grade 11,5,5000,30,0,17
Male,"Car, truck, or van",Regular high school diploma,1,70000,20,0,53
Female,"Car, truck, or van",Master's degree,1,8000,20,1052,25
Male,"Car, truck, or van",Regular high school diploma,2,120000,5,0,39
Male,"Car, truck, or van",Master's degree,2,100020,25,0,41
Female,"Car, truck, or van",Regular high school diploma,2,22800,30,0,59
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,45000,5,0,22
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,68000,35,0,39
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,30800,60,0,28
Female,"Car, truck, or van",Regular high school diploma,3,50000,40,0,60
Male,"Car, truck, or van",12th grade - no diploma,2,22000,12,1373,37
Male,"Car, truck, or van",Bachelor's degree,2,503500,25,0,32
Male,"Car, truck, or van",Bachelor's degree,5,498000,7,0,39
Female,"Car, truck, or van",Bachelor's degree,5,60000,15,0,39
Female,"Car, truck, or van",Bachelor's degree,1,55000,45,0,64
Male,"Car, truck, or van","Some college, but less than 1 year",3,34000,20,0,60
Female,"Car, truck, or van","Some college, but less than 1 year",3,31600,40,0,59
Male,"Car, truck, or van",Bachelor's degree,2,498000,15,0,48
Male,"Car, truck, or van",Bachelor's degree,2,47000,40,0,39
Female,Subway or elevated,Associate's degree,2,130000,60,0,39
Male,"Car, truck, or van",Associate's degree,2,49000,30,0,63
Male,"Car, truck, or van",Regular high school diploma,2,60000,30,0,45
Male,"Car, truck, or van",Master's degree,0,187000,93,0,65
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,45000,7,650,34
Female,"Car, truck, or van",GED or alternative credential,5,54000,20,0,57
Male,"Car, truck, or van",Bachelor's degree,2,84900,30,0,41
Female,"Car, truck, or van",Master's degree,2,111900,20,0,42
Female,"Car, truck, or van",Master's degree,5,64000,15,0,44
Male,"Car, truck, or van",Bachelor's degree,5,498000,85,0,49
Female,"Car, truck, or van",Master's degree,5,70000,7,0,59
Female,"Car, truck, or van","Some college, but less than 1 year",5,41500,7,0,26
Male,"Car, truck, or van","Some college, but less than 1 year",1,75000,30,1760,54
Female,"Car, truck, or van",Regular high school diploma,1,2000,157,1760,55
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,28000,15,1760,22
Female,Walked,"Some college, but less than 1 year",1,18100,7,340,37
Female,"Car, truck, or van",Bachelor's degree,1,65000,35,1740,24
Male,"Car, truck, or van",Bachelor's degree,1,58290,25,0,28
Female,"Car, truck, or van","Some college, but less than 1 year",2,20000,60,670,47
Female,"Car, truck, or van",Regular high school diploma,6,28100,5,900,57
Male,"Car, truck, or van",Regular high school diploma,6,62000,25,900,53
Male,"Car, truck, or van",Associate's degree,2,57000,20,0,64
Female,"Car, truck, or van","Some college, but less than 1 year",2,32200,60,0,57
Female,"Car, truck, or van",Doctorate degree,2,80030,5,0,39
Male,Bicycle,Master's degree,2,56200,5,0,39
Male,"Car, truck, or van","Some college, but less than 1 year",1,10000,45,1290,29
Male,"Car, truck, or van",Bachelor's degree,6,788000,20,0,46
Female,"Car, truck, or van",Bachelor's degree,1,33080,30,0,36
Female,"Car, truck, or van",Regular high school diploma,2,6000,10,1538,56
Male,"Car, truck, or van",Associate's degree,2,55000,15,1538,57
Male,"Car, truck, or van",Doctorate degree,4,210000,20,0,56
Female,"Car, truck, or van",Bachelor's degree,4,40000,20,0,48
Male,"Car, truck, or van",Master's degree,4,137100,40,0,70
Male,"Car, truck, or van",Associate's degree,4,26000,30,0,35
Female,"Car, truck, or van",Regular high school diploma,4,22000,5,0,33
Female,"Car, truck, or van",Bachelor's degree,1,8000,15,0,45
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,18000,15,0,19
Male,"Car, truck, or van",Associate's degree,2,77500,20,0,40
Female,"Car, truck, or van",Bachelor's degree,2,59400,25,0,31
Female,"Car, truck, or van",Bachelor's degree,2,69000,60,0,38
Male,"Car, truck, or van",GED or alternative credential,2,107000,18,0,42
Male,Bicycle,Bachelor's degree,1,40000,30,840,36
Male,"Car, truck, or van",Regular high school diploma,4,65000,5,0,39
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,12000,30,0,19
Female,"Car, truck, or van",Associate's degree,2,54000,15,0,30
Male,"Car, truck, or van",Associate's degree,2,50000,5,0,33
Male,"Car, truck, or van",Associate's degree,5,67000,60,0,54
Male,"Car, truck, or van",Associate's degree,5,56000,60,0,35
Male,"Car, truck, or van",Grade 11,3,40000,10,0,61
Female,"Car, truck, or van",Regular high school diploma,3,30000,40,0,60
Female,"Car, truck, or van",Bachelor's degree,2,32800,20,940,28
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,34400,75,940,29
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,7000,10,1387,25
Male,"Car, truck, or van","Some college, but less than 1 year",1,3100,15,1387,21
Male,"Car, truck, or van",Bachelor's degree,2,62000,25,0,36
Male,"Car, truck, or van",Associate's degree,2,18000,15,660,58
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,19000,25,660,54
Male,"Car, truck, or van",Regular high school diploma,4,80000,20,0,53
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,48000,15,0,49
Female,"Car, truck, or van","Some college, but less than 1 year",4,6000,5,0,18
Male,"Car, truck, or van",Grade 11,2,6000,20,0,37
Male,"Car, truck, or van",Associate's degree,2,60000,15,2063,33
Female,"Car, truck, or van",Regular high school diploma,2,36000,25,2063,34
Male,"Car, truck, or van",Bachelor's degree,2,78100,50,0,31
Female,"Car, truck, or van",Bachelor's degree,2,266000,9,0,46
Male,"Car, truck, or van",Bachelor's degree,2,1108000,17,0,43
Female,"Car, truck, or van",Regular high school diploma,3,22800,20,0,75
Female,"Car, truck, or van",Bachelor's degree,1,17800,15,0,24
Female,"Car, truck, or van",Associate's degree,1,60000,30,0,49
Male,"Car, truck, or van",GED or alternative credential,1,60000,20,0,42
Female,"Car, truck, or van",Master's degree,2,61400,15,0,64
